,tweet,gender,profession,ideology_binary,ideology_multiclass
149,"@user Ojo, también sé hacer paella, pero ni es el arroz que mejor me sale ni me parece que sea el mejor arroz posible…",1,2,0,0
150,"Sara Serrano, nuestra matemática, presentará datos muy interesantes sobre Chile. Manu Levin analizará claves mediáticas comparadas entre Chile y España. En la mesa de análisis estará la analista chilena @user Y presentamos nueva sección con @user al mando😇",1,2,0,0
151,"4. Creo que entender el periodismo como un árbitro imparcial que simplemente informa de los hechos, no ayuda a prevenir la mentira. Lo que le han hecho a [POLITICIAN] no solo ha degradado la política, sino también el periodismo. Aquí el artículo completo 👇🏻.",1,2,0,0
152,🍿 @user nos habla de la manipulación mediática y la crisis del [POLITICAL_PARTY] a partir del análisis de “La cortina de humo” de Barry Levinson,1,2,0,0
153,"“El desencuentro entre [POLITICAL_PARTY], [POLITICAL_PARTY] y [POLITICAL_PARTY] [en la reforma laboral] ha sido malo para las tres formaciones y para los intereses que representan. Ninguno de los tres ha ganado nada de los reproches cruzados”. Escribo en @user 👇🏻.",1,2,0,0
154,"Que una directiva de elogie esta basura contra Canal Red me parece una falta de respeto, no ya a los lectores, sino al propio periodismo que se dice crítico e independiente. Ya está bien",1,2,0,0
155,¿Qué la derecha y la ultraderecha mienten en el Congreso? Pues claro. Creo que no hace falta una investigación periodística para verlo. El problema es otro. El problema es que solo repiten lo que dicen ciertos medios. Y eso ya lo investigan y lo cuentan muchos menos periodistas👇🏻,1,2,0,0
156,De la izquierda cuqui a la RAF… La pasti roja de La Base se te subió demasiado ayer. Te las mandaremos regularmente 😉,1,2,0,0
157,"Con esto del TC hasta los que preferían a [POLITICAL_PARTY] antes que a Podemos, están viendo las orejas al lobo y han cambiado ya su vocabulario. Lo que es acatar, acatan pero hoy hablan de golpe, de insubordinación de los aparatos del Estado y de derecha mediática y judicial 👇🏻",1,2,0,0
158,"“Medios y cloacas” que ya va por la tercera edición, entre los libros de no ficción más leídos. No hace falta publicar en Planeta ni con los grandes. Gracias @user",1,2,0,0
159,"Tras el asesinato político de [POLITICIAN] ¿Es posible imaginar una derecha no alineada con [POLITICAL_PARTY]? En @user analizamos el comportamiento de las derechas política, judicial y económico-mediática para responder a la pregunta. Con @user y @user . 18h",1,2,0,0
160,"A la hora de recibir, a los árabes no les falta detalle. La ceremonia oficial de bienvenida al [HASHTAG] está a punto de comenzar en el Palacio Real. Periodistas corriendo (como siempre) para encontrar un hueco donde seguir la ceremonia.",0,1,1,2
161,Aeropuerto de [HASHTAG]. Todo preparado para despegar hacia [HASHTAG] en,0,1,1,2
162,"Hoy la [HASHTAG] venía con “sorpresa”: breve actuación de los “Black Blue Brothers”, un grupo de artistas de",0,1,1,2
163,¡Bravissima!. Un premio más para una periodista que se “mancha” las suelas de los zapatos. Enhorabuena @user,0,1,1,2
164,"Últimas horas del [HASHTAG] en la . Encuentro con los obispos del país y después avión rumbo a [HASHTAG]. En marcha la caravana de periodistas con @user , @user , @user , @user , @user y @user",0,1,1,2
165,“El recuerdo del exterminio de millones de personas no puede ser ni olvidado ni negado. No se puede impulsar la fraternidad sin haber disipado las raíces del odio y la violencia que ha alimentado el horror del ”. [HASHTAG]. [HASHTAG]. [HASHTAG].,0,1,1,2
166,"@user Promesas del periodismo que tanto aprenden de vosotros durante la Semana de Trabajo en . (Y voy avisando, regresan en enero 😉)",0,1,1,2
167,“La [HASHTAG] nos recuerda la primacía de Dios y no del yo. Nos anima a ponerlo a El en el centro. Sólo el Señor es Dios y todo lo demás es un regalo de su amor. Redescúbranos la oración de adoración: nos libera y nos devuelve nuestra dignidad de hijos”. El [HASHTAG] en,0,1,1,2
168,"🔴 El obispo de Chiclayo, , Robert Francis Prevost, O.S.A. será el próximo Prefecto del Dicasterio para los Obispos y Pte de la Pontificia Comisión para América Latina.. Recibirá el título de Arzobispo. El [HASHTAG] ha aceptado la renuncia del Cardenal Marc Ouellet.",0,1,1,2
169,"¿Eres compositor y te gustaría participar en el Concurso Internacional para el [HASHTAG] del ?. El tema es “Peregrinos de la Esperanza” y la pieza, inédita, también podrá cantarse. [HASHTAG]. Toda la información en",0,1,1,2
170,"¿Qué es lo que le dirá a Dios al estar frente a Él?:. -“Le rogaré que muestre indulgencia hacia mi miseria”. -“Espero con ansias reunirme con mis padres, hermanos y amigos. Me imagino que será tan hermoso como en nuestra casa familiar”. Últimas Conversaciones, 2016.",0,1,1,2
171,"“La cultura del descarte se sirve de las personas hasta que se convierten en obstáculos. Se trata así a los niños no nacidos, los ancianos, los desfavorecidos.Las personas no se pueden tirar, ¡nunca!. Cada uno es un don sagrado y único. Respetemos la vida siempre”. [HASHTAG]",0,1,1,2
172,"El , preocupado por la situación del obispo , condenado a 26 años de prisión en , y por los deportados a [HASHTAG]. “Rezo para que se abra el corazón de los responsables políticos a la sincera búsqueda de la paz,a la que se llega por el diálogo”.",0,1,1,2
173,Entra el [HASHTAG] y el estadio se cae abajo. Imposible transmitir lo que se está viviendo ahora en [HASHTAG]. [HASHTAG]. @user . Te lo contamos en @user y @user,0,1,1,2
174,[HASHTAG] acoge el Encuentro de Oración por la paz organizado por ⁦@user ⁩. @user . ⁦@user ⁩,0,1,1,2
175,"Un 21 de diciembre de hace 400 años el Duque de Alburquerque tomó posesión del palacio, actual sede de la @user en . Hoy se inaugura la nueva iluminación del edificio, con energía sostenible, gracias a @user",0,1,1,2
176,La cita a la que nunca falta el [HASHTAG] antes de cada viaje: rezar ante el icono de “Salus Populi Romani” de Sta Mª la Mayor en [HASHTAG]. En sus manos deja los frutos del viaje a [HASHTAG] y [HASHTAG]. @user . Te lo contaremos en @user y @user . 📷VaticanMedia,0,1,1,2
177,Una iniciativa preciosa con la firma de @user . (Imposible perdérselo). [HASHTAG],0,1,1,2
178,"El [HASHTAG] en la [HASHTAG] sobre : “Ayer hablé con el Card. Krajensky, me ha contado el dolor de este pueblo, la salvajada y monstruosidad que se está contemplando: los cadáveres torturados que encuentra. Unámonos a este pueblo tan noble y mártir”. [HASHTAG].",0,1,1,2
179,El coro está dándolo todo. Literal. Por aquí todos bailan. (Los occidentales no estamos a su altura).,0,1,1,2
180,El encuentro a solas del [HASHTAG] con Nuestra Señora de Arabia. La imagen tuvo como origen la pintura de la Virgen del Carmen que los Carmelitas llevaron a Kuwait en 1948. Años después se esculpió esta escultura en un bloque de cedro del Líbano. Fue bendecida por Pio XII,0,1,1,2
181,Hoy en [HASHTAG] se celebra la Jornada de la Memoria y la Acogida. En 2013 murieron ahogadas 368 personas a pocas millas de la costa. Allí el [HASHTAG] habló de la “globalización de la indiferencia”. @user invita a rezar esta oración de @user en [HASHTAG].,0,1,1,2
182,El [HASHTAG] ha enviado al cardenal Krajewski a [HASHTAG] para que esté presente en el funeral por las 12 víctimas que causó el deslizamiento de tierra del pasado 26 de noviembre. [HASHTAG]. 📷 Vatican Media,0,1,1,2
183,"La violencia que configura, hasta deformarla, la identidad de las mujeres, la propia y la ajena, la de todas. Qué gran novela ha escrito @user . Ojalá encuentre muchos lectores, y ojalá nunca nos olvidemos de las guerras, las presentes y las pasadas.",0,1,1,2
184,"Este calor un 18 de octubre en Madrid no, por favor. ¿Qué distopía climática es esta?",0,1,1,2
185,"Durante el confinamiento surgieron obras maravillosas, en apariencia oscuras pero muy luminosas, como 'La encomienda', la última novela de Margarita García Robayo, publicada por @user . Hoy, su perfil es la contraportada de 'abril'.",0,1,1,2
186,"El 17 de enero de 2019, Mary Oliver moría en Hobe Sound (Florida).",0,1,1,2
187,"@user Mil gracias, querida Eva. Cada semana ponemos el corazón en hacer el mejor 'abril' posible, y lo conseguimos gracias a voces como la de Laura.",0,1,1,2
188,La historia de la canción que más felices pone a nuestros pequeños en estas fechas es todo menos feliz. Aquí la cuenta @user 👇🏻,0,1,1,2
189,"Mi propósito de este año es aprender a bailar como Tove Jansson y Tuulikki Pietilä, y disfrutar haciéndolo tanto como ellas.",0,1,1,2
190,Qué preciosura es el altar de muertos de la @user y qué suerte haber podido verlo en compañía de @user y @user .,0,1,1,2
191,"Hoy tengo que darle las gracias a mi vecino del local de abajo, quien no dudó en montar una fiesta anoche y seguir con la música hasta las tantas pese a que le pedí, amablemente, que la quitara, por la resaca que me ha dejado el medio Orfidal que tuve que tomarme, desesperada.",0,1,1,2
192,"@user Una compañera que aprende cada semana de ti y sigue creciendo a tu lado. Muchas gracias, querido Álex.",0,1,1,2
193,"""Escribir es defender la soledad en que se está"". ✏️ María Zambrano.",0,1,1,2
194,"Fue un placer charlar con @user para el pódcast de. @user sobre la entrevista a Paula Bonet que esta semana es portada de 'abril', el suplemento literario de @user .",0,1,1,2
195,¡Queda inaugurada la [HASHTAG] en el !. Así luce el Portal de Belén y el árbol que adornará la Plaza de San Pedro durante toda la .,0,1,1,2
196,"🔴En 2006 [HASHTAG] escribió su “testamento espiritual” que se ha hecho hoy público:. “Ante todo, doy gracias a Dios me ha dado la vida y me ha guiado a través de toda clase de confusiones”. “A todos los que he agraviado de alguna manera, les pido perdón de todo corazón”",0,1,1,2
197,"El inmenso río Congo. En la otra orilla, Brazaville, capital de la vecina República del",0,1,1,2
198,"Todos pendientes de lo que ocurre tras los muros del monasterio Mater Ecclesia, la casa de [HASHTAG] en los jardines del . Allí se encuentra vigilado por el equipo médico, acompañado por su secretario, el arzobispo Georg Gänswein y quienes lo cuidan desde hace años.",0,1,1,2
199,"Cerca de 1.500 niños de [HASHTAG] han sido atendidos por el hospital del , el ⁦@user ⁩. Para su directora, Mariella Enoc, el mejor regalo de [HASHTAG] es que puedan regresar a casa. Preciosa entrevista de ⁦@user ⁩",0,1,1,2
200,"Este año, las mejores vacaciones por el Día Nacional de China son en casa. Por el [HASHTAG] 0, corre uno el riesgo de quedarse atrapado en [POLITICAL_PARTY] destinos turísticos como la isla tropical de Hainan o encañonado por un policía con traje EPI en Xishuangbanna.",1,1,1,2
201,"""Cuando [HASHTAG] habla de su infancia presenta una imagen poco favorable de la Revolución Cultural y de Mao; hoy quizá fuera un poco más contenido. Para él fue traumático, pero no perdió la fe en el comunismo"", dice su biógrafo, Alfred Chan, a @user .",1,1,1,2
202,"Acertada tribuna de opinión de @user hoy en @user sobre las claves del éxito de : ""infraestructuras, promover la educación y el talento, la innovación, la equidad y la sostenibilidad y resiliencia"". Gracias por la mención y la ayuda sobre los microchips.",1,1,1,2
203,"Tras su apertura de fronteras con el fin de la política de [HASHTAG] 0, en [HASHTAG] ya están esperando a los turistas de .",1,1,1,2
204,"Tras detectar un supuesto globo espía de [HASHTAG] sobre su espacio aéreo, [HASHTAG] suspende la visita de este fin de semana a [HASHTAG] del secretario de Estado, Antony Blinken, que tenía como objetivo rebajar las tensiones. Por @user .",1,1,1,2
205,"Con protestas en las calles y críticas en las redes sociales pese a la censura, estalla la rabia en [HASHTAG] contra las restricciones de la política de [HASHTAG] tras el incendio con al menos 10 muertos en un edificio confinado de . Por @user .",1,1,1,2
206,"Señor cónsul: lo que dice no es cierto. Yo estuve allí junto a numerosos [HASHTAG] desde que nos dejaron entrar, justo cuando ocurrió el incidente, y nos quedamos hasta el final. Hu Jintao no volvió. Las votaciones tras su marcha fueron a mano alzada y su silla estaba vacía.",1,1,1,2
207,"Calentando motores en el centro de [HASHTAG] para la cumbre del @user en , que empieza el martes pero mañana tendrá un día grande con la reunión entre los presidentes de , @user  y , . Se han acreditado más de 1.300 [HASHTAG] de 215 medios.",1,1,1,2
208,"A pesar de sus escasos resultados y de que sigue la persecución religiosa, el Vaticano prorroga el acuerdo secreto con [HASHTAG] para el nombramiento consensuado de obispos. En cuatro años, solo se han cubierto seis de 32 diócesis vacantes. Por @user .",1,1,1,2
209,El 24 de diciembre es uno de los pocos días del año en que los [HASHTAG] descansan y en [HASHTAG] no hay periódico en papel. Pero nuestros compañeros han seguido con la tarea y preparado esta edición especial de @user para tenerle informado también hoy. ¡Feliz lectura!,1,1,1,2
210,"El récord de contagios de [HASHTAG] en [HASHTAG] demuestra el fracaso del [HASHTAG] 0. Casi tres años después del estallido de la pandemia en , el régimen lo fía todo a los confinamientos y PCR diarias en lugar de reforzar la sanidad y la vacunación.",1,1,1,2
211,@user Esa es la cifra que figura en un resumen de la Comisión Nacional de Salud china filtrado en internet y recogido por bastantes medios. Pero el documento no ha sido reconocido por las autoridades y dicha Comisión ha dejado de ofrecer sus datos diarios.,1,1,1,2
212,"Con respecto a los niveles previos a la pandemia, los ingresos del sector turístico en [HASHTAG] han caído más de la mitad y casi un tercio con respecto al año anterior durante esta Semana Dorada por el Día Nacional. Para muchos, el [HASHTAG] 0 es la ruina.",1,1,1,2
213,"Hacemos una pausa en las protestas en [HASHTAG] contra el [HASHTAG] 0 para viajar a las islas Kinmen de Taiwán, que estarían en primera línea en caso de guerra por ser las más cercanas al continente. Recorremos sus búnkeres y playas con empalizadas en este vídeo.",1,1,1,2
